trade_id,trader_id,trader_name,trade_date,entry_time,exit_time,exit_date,trading_session,asset,asset_class,trade_type,strategy,entry_price,exit_price,stop_loss,take_profit,quantity,risk_pct,reward_pct,profit_loss,fees,net_profit,trade_duration_min,win_loss,account_balance,max_drawdown_pct,risk_reward_ratio,emotional_state,trade_notes,data_source
TT-003488,TR-006,K. Watanabe,2024-08-16,10:19:43,13:23:43,2024-08-16,London,ETH,Crypto,Sell,Trend Following,840.77297,864.55184,864.55184,785.13041,22.539331,1.347,3.152,-535.96,16.11,-552.07,184.0,Loss,39241.9,18.767,2.34,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-008535,TR-012,T. Bergman,2025-10-29,19:37:54,20:08:54,2025-10-29,New York,EURUSD,Forex,Sell,Order Block (SMC),0.84306,0.84496,0.84519,0.83809,49061.136675,0.854,1.999,-92.93,4.96,-97.89,31.0,Loss,12115.16,74.863,2.34,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-008720,TR-004,J. Okafor,2025-11-13,11:00:23,11:25:23,2025-11-13,London,BTC,Crypto,Buy,Breakout,10163.38781,9947.81542,9947.81542,10616.08984,9.945526,1.007,2.115,-2143.98,75.81,-2219.79,25.0,Loss,210652.76,18.669,2.1,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-000295,TR-003,S. Iyer,2024-01-25,17:24:39,23:33:39,2024-01-25,New York,eurusd,Forex,Sell,Trend Following,1.08107,1.08595,1.08595,1.06246,45563.04953,1.51,5.766,-222.05,5.91,-227.96,369.0,Loss,14481.75,12.559,3.82,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-000998,TR-011,N. Haddad,2024-03-11,02:02:31,03:15:31,2024-03-11,Asia,EURUSD,Forex,Sell,Mean Reversion,1.03848,1.04074,1.04074,1.03525,133077.04465,0.721,1.03,-300.63,16.58,-317.21,73.0,Loss,41405.09,19.516,1.43,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-009866,TR-004,J. Okafor,2026-03-15,10:41:44,20:41:44,2026-03-15,London,BTC,Crypto,Buy,Swing,22982.71978,21996.204,21996.204,26810.40102,3.123566,1.233,4.782,-3081.45,53.84,-3135.29,600.0,Loss,275492.83,18.669,3.88,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-000322,TR-012,T. Bergman,2024-01-26,14:31:18,03:48:18,2024-01-27,New York,BTC,Crypto,Buy,Swing,35590.68986,34280.459,34280.459,41630.85412,0.184969,0.851,3.921,-242.35,4.94,-247.29,797.0,Loss,28243.45,6.816,4.61,Neutral,"Choppy conditions on BTC, no follow-through.",synthetic
TT-003295,TR-012,T. Bergman,2024-08-05,12:00:50,18:43:50,2024-08-05,London,BTC,Crypto,Buy,Swing,17304.38191,16949.31035,16560.3666,21009.57814,0.187681,1.178,5.866,-66.64,2.44,-69.08,403.0,Loss,11784.83,61.118,4.98,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-005550,TR-003,S. Iyer,2025-01-31,11:00:19,11:03:19,2025-01-31,London,BTC,Crypto,Sell,Scalping,23965.25974,23795.48947,24127.16098,23785.54936,0.757101,1.513,1.679,128.53,13.61,114.92,3.0,Win,8217.96,62.449,1.11,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-000487,TR-010,P. Silva,2024-02-07,06:04:52,17:53:52,2024-02-07,Asia,GOLD,Commodity,Sell,Swing,2072.16987,2098.69388,2098.69388,1957.05563,12.068315,2.682,11.641,-320.1,7.5,-327.6,709.0,Loss,11606.59,16.086,4.34,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-008323,TR-004,J. Okafor,2025-10-06,09:03:12,09:45:12,2025-10-06,London,NASDAQ,Index,Buy,Mean Reversion,38499.86769,38701.39263,38298.34275,38701.39263,10.415101,1.001,1.001,2098.9,88.22,2010.68,42.0,Win,211732.67,18.669,1.0,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-006716,TR-008,R. Sharma,2025-05-13,09:49:07,16:00:07,2025-05-13,London,US30,Index,Sell,Swing,56521.46284,56953.33565,57102.14476,54140.66699,0.540389,0.889,3.646,-233.38,6.11,-239.49,371.0,Loss,35051.66,52.519,4.1,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-010929,TR-006,K. Watanabe,2026-06-29,16:07:51,16:10:51,2026-06-29,New York,NASDAQ,Index,Buy,Scalping,45331.95634,45501.21723,45166.03309,45494.56113,4.641925,0.925,0.907,785.7,46.29,739.41,3.0,Win,84000.9,33.006,0.98,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-009644,TR-003,S. Iyer,2026-02-20,03:06:08,05:13:08,2026-02-20,Asia,NASDAQ,Index,Buy,Breakout,38661.50576,38390.90646,38390.90646,39153.99648,0.270249,1.694,3.082,-73.13,2.3,-75.43,127.0,Loss,4242.58,76.332,1.82,Greedy,Oversized well beyond the risk plan and got punished.,synthetic
TT-000317,TR-009,E. Bauer,2024-01-26,00:36:48,01:01:48,2024-01-26,Asia,ETH,Crypto,Sell,Breakout,2172.01748,2227.45144,2227.45144,2004.05259,1.931061,0.385,1.166,-107.05,3.57,-110.62,25.0,Loss,27704.48,11.861,3.03,Neutral,"Choppy conditions on ETH, no follow-through.",synthetic
TT-008068,TR-012,T. Bergman,2025-09-07,00:44:25,05:25:25,2025-09-07,Asia,BTC,Crypto,Buy,Trend Following,11228.56766,10918.81783,10918.81783,12077.28222,0.645588,1.386,3.797,-199.97,5.44,-205.41,281.0,Loss,14224.02,74.863,2.74,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-002828,TR-007,D. Novak,2024-07-05,15:47:35,00:13:35,2024-07-06,New York,GOLD,Commodity,Buy,Trend Following,2476.10776,2464.22961,2464.22961,2521.36349,52.553098,3.173,12.088,-624.23,39.04,-663.27,506.0,Loss,19011.53,34.241,3.81,Revenge,Tried to recover the previous loss in one trade. Textbook tilt.,synthetic
TT-008839,TR-006,K. Watanabe,2025-11-26,01:05:49,01:20:49,2025-11-26,Asia,EURUSD,Forex,Sell,News Trading,0.81301,0.8164,0.8164,0.80431,111701.287771,0.575,1.478,-378.22,10.9,-389.12,15.0,Loss,65373.62,33.006,2.57,Disciplined,"Valid news trading setup, market simply rejected the level. Stop respected.",synthetic
TT-000501,TR-010,P. Silva,2024-02-08,09:35:22,16:46:22,2024-02-08,London,EURUSD,Forex,Buy,Trend Following,1.07241,1.06977,1.06977,1.08225,135705.279715,3.219,12.038,-357.25,17.46,-374.71,431.0,Loss,10724.11,16.086,3.74,,"Choppy conditions on EURUSD, no follow-through.",synthetic
TT-010579,TR-001,A. Kapoor,2026-05-25,17:33:45,18:13:45,2026-05-25,New York,GOLD,Commodity,Buy,Breakout,3637.77417,3617.29283,3617.29283,3695.32672,50.894631,1.284,3.609,-1042.39,55.54,-1097.93,40.0,Loss,80056.21,28.476,2.81,,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-001021,TR-002,M. Chen,2024-03-13,18:14:26,18:34:26,2024-03-13,New York,BTC,Crypto,Buy,News Trading,24979.85357,26707.25019,24115.04067,26493.27612,0.565656,2.269,3.971,977.11,10.6,966.51,20.0,Win,22523.04,24.861,1.75,Revenge,Doubled size to make the loss back. Won — dangerous precedent.,synthetic
TT-000105,TR-011,N. Haddad,2024-01-09,15:33:55,17:38:55,2024-01-09,New York,US30,Index,Buy,Mean Reversion,37121.46842,37443.72144,36887.95174,37443.72144,3.478864,1.87,2.58,1121.07,25.83,1095.24,125.0,Win,44539.52,5.337,1.38,Revenge,,synthetic
TT-010488,TR-001,A. Kapoor,2026-05-13,03:11:16,13:11:16,2026-05-13,Asia,BTC,Crypto,Sell,Swing,27133.06525,28076.57676,28076.57676,23340.14896,1.007939,1.095,4.403,-951.0,20.51,-971.51,600.0,Loss,85846.76,28.476,4.02,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-006689,TR-009,E. Bauer,2025-05-12,10:21:51,11:01:51,2025-05-12,London,US30,Index,  Sell ,Order Block (SMC),55873.69541,56216.48836,56216.48836,55026.99682,0.174954,0.82,2.026,-59.97,1.96,-61.93,40.0,Loss,7250.14,75.889,2.47,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-000376,TR-002,M. Chen,2024-01-31,09:24:11,10:11:11,2024-01-31,London,EURUSD,Forex,Sell,Breakout,1.08225,1.07466,1.08479,1.07466,70061.018412,0.691,2.067,532.06,9.1,522.96,47.0,Win,26263.61,6.317,2.99,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-001067,TR-010,P. Silva,2024-03-16,10:13:35,13:37:35,2024-03-16,London,BTC,Crypto,Buy,Trend Following,23229.68362,23046.51339,22445.08472,25991.47174,0.295743,2.375,8.361,-54.17,5.15,-59.32,204.0,Loss,9709.46,42.028,3.52,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-003989,TR-011,N. Haddad,2024-09-27,10:45:07,13:36:07,2024-09-27,London,US30,Index,Buy,Trend Following,43902.75322,44536.49301,43674.06869,44602.5279,3.91016,1.638,5.012,2478.02,34.33,2443.69,-15.0,Win,57032.19,20.328,3.06,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-002250,TR-010,P. Silva,2024-05-29,13:05:05,01:05:05,2024-05-30,New York,BTC,Crypto,Buy,Trend Following,23422.13838,22955.06827,22955.06827,25094.24938,0.164212,1.458,5.219,-76.7,2.88,-79.58,720.0,Loss,5181.81,61.559,3.58,Disciplined,BTC reversed on higher-timeframe supply. Good loss.,synthetic
TT-005387,TR-004,J. Okafor,2025-01-20,11:26:20,01:57:20,2025-01-21,London,US30,Index,Buy,Swing,47418.52662,46936.68085,46936.68085,49350.72816,3.256999,1.008,4.041,-1569.37,30.89,-1600.26,871.0,Loss,154148.32,13.522,4.01,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-007297,TR-011,N. Haddad,2025-06-28,18:43:57,19:46:57,2025-06-28,New York,BTC,Crypto,Buy,Mean Reversion,10835.76388,11235.6514,10563.48092,11192.45456,1.096561,0.505,0.662,438.5,8.91,429.59,63.0,Win,59502.47,30.204,1.31,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-001271,TR-008,R. Sharma,2024-03-27,12:07:21,12:16:21,2024-03-27,London,BTC,Crypto,Buy,News Trading,21955.95904,21707.14044,21519.23274,23204.99624,1.853338,1.635,4.675,-461.14,30.52,-491.66,9.0,Loss,49022.23,23.146,2.86,,"Valid news trading setup, market simply rejected the level. Stop respected.",synthetic
TT-003462,TR-011,N. Haddad,2024-08-14,14:10:17,16:39:17,2024-08-14,New York,US30,Index,Sell,Order Block (SMC),40653.01175,40800.46779,40800.46779,40185.57613,8.411642,2.415,7.657,-1240.35,68.39,-1308.74,149.0,Loss,50042.78,20.328,3.17,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-003471,TR-010,P. Silva,2024-08-15,11:33:37,11:39:37,2024-08-15,London,ETH,Crypto,Buy,Scalping,838.61822,828.79658,828.79658,848.24343,11.82579,5.667,5.553,-116.15,8.43,-124.58,6.0,Loss,1925.09,85.283,0.98,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-006735,TR-006,K. Watanabe,2025-05-15,15:26:24,16:30:24,2025-05-15,New York,EURUSD,Forex,Buy,Mean Reversion,0.86529,0.8696,0.86118,0.8696,150386.414716,1.351,1.418,648.51,15.62,632.89,64.0,Win,46351.36,33.006,1.05,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-000327,TR-003,S. Iyer,2024-01-28,15:54:08,16:02:08,2024-01-28,New York,ETH,Crypto,Buy,Scalping,2145.74413,2130.49864,2130.49864,2161.90435,8.968805,0.998,1.058,-136.73,16.36,-153.09,8.0,Loss,13544.63,16.738,1.06,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-009097,TR-003,S. Iyer,2025-12-24,18:50:31,20:27:31,2025-12-24,New York,EURUSD,Forex,Buy,Mean Reversion,0.81531,0.81277,0.81277,0.81904,62086.421899,3.485,5.123,-157.57,6.07,-163.64,97.0,Loss,4357.74,76.332,1.47,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-001999,TR-009,E. Bauer,2024-05-13,19:07:10,04:07:10,2024-05-14,New York,GOLD,Commodity,Buy,Trend Following,2125.98829,2113.95832,2107.2291,2185.45493,10.458888,0.779,2.47,-125.82,6.67,-132.49,540.0,Loss,25051.36,16.832,3.17,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-007209,TR-009,E. Bauer,2025-06-23,14:52:32,15:20:32,2025-06-23,New York,ETH,Crypto,Sell,Breakout,1837.78113,1879.09715,1879.09715,1716.72518,2.975314,1.981,5.806,-122.93,4.65,-127.58,28.0,Loss,6076.23,79.746,2.93,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-006241,TR-003,S. Iyer,2025-04-02,03:48:05,07:32:05,2025-04-02,Asia,GOLD,Commodity,Buy,Trend Following,2390.96345,2371.40218,2371.40218,2451.21215,6.457477,1.363,4.197,-126.32,4.63,-130.95,224.0,Loss,9138.03,62.449,3.08,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-007952,TR-012,T. Bergman,2025-08-26,04:40:51,04:43:51,2025-08-26,Asia,BTC,Crypto,Buy,Scalping,12034.78007,11977.02758,11977.02758,12104.08306,3.166591,1.362,1.634,-182.88,28.58,-211.46,3.0,Loss,13218.25,74.863,1.2,FOMO,Chased the BTC candle after the move was done. Immediate reversal.,synthetic
TT-003242,TR-009,E. Bauer,2024-08-01,16:06:21,21:36:21,2024-08-01,New York,ETH,Crypto,Sell,Swing,805.36764,823.64726,839.91325,713.13088,6.71503,1.03,2.75,-122.75,4.6,-127.35,330.0,Loss,22398.32,25.339,2.67,Neutral,"Choppy conditions on ETH, no follow-through.",synthetic
TT-006245,TR-009,E. Bauer,2025-04-02,04:40:30,04:45:30,2025-04-02,Asia,ETH,Crypto,Buy,Scalping,881.03375,891.83578,872.70703,890.77601,9.633524,0.958,1.121,104.06,7.21,96.85,5.0,Win,8467.69,73.292,1.17,Disciplined,,synthetic
TT-009431,TR-011,N. Haddad,2026-01-28,12:22:15,12:29:15,2026-01-28,London,BTC,Crypto,Sell,Scalping,17100.34858,17225.84165,17225.84165,16983.64002,8.971417,1.004,0.933,-1125.85,115.06,-1240.91,7.0,Loss,110926.9,30.204,0.93,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-010844,TR-002,M. Chen,2026-06-22,02:09:19,02:49:19,2026-06-22,Asia,BTC,Crypto,Buy,Order Block (SMC),28693.00181,28182.23418,28182.23418,30184.44331,0.721404,1.497,4.371,-368.47,15.52,-383.99,40.0,Loss,24230.68,44.888,2.92,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-000742,TR-012,T. Bergman,2024-02-22,18:33:13,23:38:13,2024-02-22,New York,ETH,Crypto,Sell,trend following,2410.83352,2495.4842,2495.4842,2113.70962,4.999663,1.64,5.756,-423.22,10.25,-433.47,305.0,Loss,25374.23,24.305,3.51,Disciplined,ETH reversed on higher-timeframe supply. Good loss.,synthetic
TT-010333,TR-012,T. Bergman,2026-04-29,12:51:41,12:54:41,2026-04-29,London,GOLD,Commodity,Sell,Scalping,3645.31678,3653.32037,3653.32037,3637.47326,26.923696,1.779,1.743,-215.49,29.44,-244.93,3.0,Loss,11870.08,74.863,0.98,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-005773,TR-002,M. Chen,2025-02-20,10:02:00,11:21:00,2025-02-20,London,ETH,Crypto,Sell,Breakout,1146.84201,1103.64831,1168.87962,1103.64831,8.663395,0.895,1.754,374.2,8.45,365.75,79.0,Win,21701.36,44.888,1.96,Anxious,"Hesitated on entry, still worked but I left money on the table.",synthetic
TT-005565,TR-003,S. Iyer,2025-02-01,11:40:41,11:43:41,2025-02-01,London,ETH,Crypto,Sell,News Trading,1318.17543,1282.20786,1352.84829,1252.99046,2.577559,1.095,2.058,92.71,2.89,89.82,3.0,Win,8252.99,62.449,1.88,Anxious,"Took profit early out of nervousness, trade ran further without me.",synthetic
TT-008781,TR-008,R. Sharma,2025-11-20,12:01:12,12:06:12,2025-11-20,London,ETH,Crypto,Sell,Scalping,1147.74455,1160.73791,1160.73791,1133.06206,33.186307,1.256,1.419,-431.2,32.38,-463.58,5.0,Loss,33865.05,64.176,1.13,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-001889,TR-005,L. Fernandez,2024-05-06,11:03:50,12:07:50,2024-05-06,London,ETH,Crypto,Sell,Mean Reversion,864.96206,880.67524,880.67524,845.47771,5.861137,2.049,2.54,-92.1,4.31,-96.41,64.0,Loss,4398.92,61.726,1.24,Greedy,Held past the invalidation hoping for more. Bad exit.,synthetic
TT-010581,TR-001,A. Kapoor,2026-05-25,09:54:49,13:24:49,2026-05-25,London,EURUSD,Forex,Sell,Trend Following,0.8118,0.81405,0.81405,0.80471,305493.557513,0.865,2.717,-689.49,29.76,-719.25,210.0,Loss,78977.01,28.476,3.14,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-000733,TR-010,P. Silva,2024-02-22,03:26:20,03:33:20,2024-02-22,Asia,ETH,Crypto,Sell,Scalping,2272.616,2294.96582,2294.96582,2245.12572,11.053553,2.974,3.657,-247.04,21.35,-268.39,7.0,Loss,8039.74,36.29,1.23,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-005193,TR-008,R. Sharma,2024-12-31,14:39:18,15:29:18,2024-12-31,New York,BTC,Crypto,Sell,Mean Reversion,20282.77154,20453.28672,20747.99126,19570.98535,1.14924,1.026,1.57,-195.96,17.48,-213.44,50.0,Loss,51894.44,34.122,1.53,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-007796,TR-003,S. Iyer,2025-08-12,05:40:07,10:42:07,2025-08-12,Asia,EURUSD,Forex,Buy,Trend Following,0.85842,0.86418,0.85676,0.86418,42350.405617,1.199,4.16,243.88,4.36,239.52,302.0,Win,6101.99,76.332,3.47,FOMO,"Chased EURUSD after the initial move — got lucky this time, not repeatable.",synthetic
TT-001924,TR-010,P. Silva,2024-05-07,04:13:38,04:34:38,2024-05-07,Asia,ETH,Crypto,Sell,Scalping,981.15358,993.16052,989.77829,971.23516,17.101937,2.517,2.894,-205.34,14.26,-219.6,21.0,Loss,5641.67,55.293,1.15,Disciplined,ETH reversed on higher-timeframe supply. Good loss.,synthetic
TT-000658,TR-005,L. Fernandez,2024-02-19,06:09:36,07:53:36,2024-02-19,Asia,ETH,Crypto,Buy,Mean Reversion,2230.49296,2318.51105,2153.65831,2316.54777,1.646946,1.62,1.814,144.96,3.12,141.84,104.0,Win,7953.79,37.945,1.12,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-003658,TR-009,E. Bauer,2024-08-29,04:31:06,04:38:06,2024-08-29,Asia,ETH,Crypto,Buy,Scalping,1122.70853,1108.97469,1110.25737,1133.66556,31.084377,1.596,1.405,-426.91,29.66,-456.57,7.0,Loss,23787.24,29.878,0.88,Greedy,Held past the invalidation hoping for more. Bad exit.,synthetic
TT-002939,TR-007,D. Novak,2024-07-12,04:24:52,04:32:52,2024-07-12,Asia,ETH,Crypto,Buy,Scalping,988.40256,983.26102,983.26102,993.90402,163.909258,4.023,4.304,-842.75,137.71,-980.46,8.0,Loss,19970.14,35.102,1.07,Revenge,Tried to recover the previous loss in one trade. Textbook tilt.,synthetic
TT-000968,TR-011,N. Haddad,2024-03-10,15:43:28,17:08:28,2024-03-10,New York,BTC,Crypto,Sell,Trend Following,23527.37572,24012.89069,24106.65679,21285.558,0.656338,0.85,3.291,-318.66,11.58,-330.24,85.0,Loss,44381.5,19.516,3.87,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-006170,TR-008,R. Sharma,2025-03-25,18:51:14,19:21:14,2025-03-25,NEW YORK,US30,Index,Buy,Mean Reversion,49762.35731,49380.37046,49380.37046,50323.87798,0.77966,0.866,1.273,-297.82,7.76,-305.58,30.0,Loss,34080.69,50.98,1.47,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-000386,TR-010,P. Silva,2024-01-31,15:56:42,16:05:42,2024-01-31,New York,ETH,Crypto,Buy,Scalping,2140.16191,2120.32854,2120.32854,2165.94529,10.234527,1.771,2.302,-202.99,18.62,-221.61,9.0,Loss,11239.03,16.086,1.3,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-004022,TR-002,M. Chen,2024-10-02,13:10:13,13:58:13,2024-10-02,New York,BTC,Crypto,Buy,News Trading,24113.26894,23654.80603,23654.80603,25474.90377,0.482831,1.084,3.218,-221.36,8.73,-230.09,48.0,Loss,20199.12,44.888,2.97,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-002765,TR-004,J. Okafor,2024-07-01,02:03:00,02:28:00,2024-07-01,Asia,EURUSD,Forex,Sell,Breakout,0.9114,0.91209,0.91398,0.90668,547394.783971,1.047,1.915,-379.82,59.87,-439.69,25.0,Loss,134463.52,13.173,1.83,Disciplined,EURUSD reversed on higher-timeframe supply. Good loss.,synthetic
TT-005337,TR-011,N. Haddad,2025-01-15,11:46:01,11:58:01,2025-01-15,London,EURUSD,Forex,Buy,Scalping,0.81969,0.81864,0.81893,0.82063,999894.280733,1.176,1.446,-1050.28,98.35,-1148.63,12.0,Loss,63769.39,22.665,1.23,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-007022,TR-006,K. Watanabe,2025-06-09,09:43:36,10:08:36,2025-06-09,London,NASDAQ,Index,Sell,Breakout,34598.61741,35075.77299,35075.77299,33467.75867,0.596354,0.561,1.33,-284.55,4.54,-289.09,25.0,Loss,50407.66,33.006,2.37,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-001907,TR-010,P. Silva,2024-05-06,17:00:01,17:51:01,2024-05-06,New York,US30,Index,Sell,mean reversion,41957.82936,42237.44597,42334.04138,41397.27345,0.200929,1.198,1.785,-56.18,1.69,-57.87,51.0,Loss,6253.79,50.443,1.49,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-005693,TR-009,E. Bauer,2025-02-13,17:05:33,18:20:33,2025-02-13,New York,US30,Index,Buy,Order Block (SMC),50362.20347,50890.44472,49924.17068,51238.26906,0.208378,0.822,1.645,110.07,2.1,107.97,75.0,Win,11207.2,65.132,2.0,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-002251,TR-010,P. Silva,2024-05-29,03:26:10,04:53:10,2024-05-29,Asia,NASDAQ,Index,Sell,Order Block (SMC),20532.2313,20614.90061,20614.90061,20318.94449,3.540763,5.649,14.574,-292.71,15.99,-308.7,87.0,Loss,4873.11,61.559,2.58,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-007162,TR-008,R. Sharma,2025-06-19,17:37:12,17:53:12,2025-06-19,New York,ETH,Crypto,Sell,Breakout,1707.88863,1723.24633,1750.60736,1608.35399,10.48692,1.401,3.264,-161.05,15.22,-176.27,16.0,Loss,31804.95,53.276,2.33,Disciplined,"Valid breakout setup, market simply rejected the level. Stop respected.",synthetic
TT-004746,TR-012,T. Bergman,2024-11-26,01:58:36,02:41:36,2024-11-26,Asia,US30,Index,Sell,Breakout,45513.6495,45808.9625,45808.9625,44612.94485,0.658237,1.917,5.846,-194.39,5.99,-200.38,43.0,Loss,9941.42,67.721,3.05,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-010696,TR-008,R. Sharma,2026-06-05,19:44:10,23:59:10,2026-06-05,New York,GOLD,Commodity,Sell,Trend Following,3811.13106,3836.64427,3836.64427,3734.08118,14.211867,0.802,2.421,-362.59,16.25,-378.84,255.0,Loss,44850.66,64.176,3.02,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-010649,TR-012,T. Bergman,2026-05-30,09:27:52,09:48:52,2026-05-30,London,BTC,Crypto,Buy,Breakout,26111.52685,25903.8735,25847.14449,26843.86598,0.45095,1.033,2.861,-93.64,8.83,-102.47,21.0,Loss,11442.28,74.863,2.77,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-005306,TR-011,N. Haddad,2025-01-13,07:10:47,09:30:47,2025-01-13,Asia,EURUSD,Forex,Sell,Mean Reversion,0.81627,0.81255,0.81925,0.81255,188923.78871,0.916,1.145,703.28,18.51,684.77,140.0,Win,62097.55,22.665,1.25,Neutral,"Standard mean reversion entry, nothing special. Target reached.",synthetic
TT-005361,TR-006,K. Watanabe,2025-01-17,08:30:25,09:21:25,2025-01-17,London,BTC,Crypto,SELL,Breakout,20073.4334,19429.3921,20381.58713,19429.3921,2.154604,1.534,3.207,1387.65,32.44,1355.21,51.0,Win,44624.89,33.006,2.09,Revenge,Doubled size to make the loss back. Won — dangerous precedent.,synthetic
TT-010429,TR-011,N. Haddad,2026-05-07,16:37:00,17:09:00,2026-05-07,New York,US30,Index,Buy,Breakout,57716.44395,57546.96729,57395.37305,58541.59616,2.57974,0.786,2.021,-437.21,29.78,-466.99,32.0,Loss,104870.43,30.204,2.57,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-004521,TR-003,S. Iyer,2024-11-11,09:35:47,10:18:47,2024-11-11,London,EURUSD,Forex,Buy,Order Block (SMC),0.8068,0.80316,0.80316,0.81894,59123.582946,1.717,5.717,-215.5,5.72,-221.22,43.0,Loss,12329.87,62.449,3.33,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-007613,TR-008,R. Sharma,2025-07-24,18:23:32,20:30:32,2025-07-24,New York,ETH,Crypto,Sell,Order Block (SMC),1819.32574,1859.30154,1873.77133,1685.38958,5.712227,0.988,2.43,-228.35,8.83,-237.18,127.0,Loss,31249.92,60.195,2.46,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-009975,TR-012,T. Bergman,2026-03-25,13:14:55,13:17:55,2026-03-25,New York,NASDAQ,Index,Sell,Scalping,40009.54151,39982.99403,40082.33521,39949.85067,1.748275,1.184,0.971,46.41,15.39,31.02,3.0,Win,10779.91,74.863,0.82,Neutral,"Standard scalping entry, nothing special. Target reached.",synthetic
TT-007131,TR-007,D. Novak,2025-06-18,04:01:21,04:22:21,2025-06-18,Asia,EURUSD,Forex,Sell,News Trading,0.88442,0.88696,0.88696,0.87913,39055.43589,2.423,5.065,-98.97,4.14,-103.11,21.0,Loss,3980.64,86.259,2.09,Greedy,Oversized well beyond the risk plan and got punished.,synthetic
TT-000985,TR-008,R. Sharma,2024-03-11,08:32:24,08:59:24,2024-03-11,London,ETH,Crypto,Buy,Breakout,2668.61111,2839.0634,2599.34368,2863.25259,6.407685,0.862,2.422,1092.2,14.53,1077.67,27.0,Win,52572.53,23.146,2.81,Neutral,"Standard breakout entry, nothing special. Target reached.",synthetic
TT-002738,TR-010,P. Silva,2024-06-28,18:13:40,22:16:40,2024-06-28,New York,ETH,Crypto,Buy,Trend Following,1100.83756,1065.79971,1065.79971,1199.64428,2.64305,2.444,6.892,-92.61,2.47,-95.08,243.0,Loss,3694.26,71.804,2.82,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-003417,TR-006,K. Watanabe,2024-08-12,16:32:58,22:42:58,2024-08-12,New York,BTC,Crypto,Buy,Trend Following,18104.56177,18972.527,17653.94341,19587.09615,1.605921,1.843,6.064,1393.88,21.81,1372.07,370.0,Win,40630.83,18.767,3.29,FOMO,"Chased BTC after the initial move — got lucky this time, not repeatable.",synthetic
